series_id                     	year	period	       value	footnote_codes
PCU48411-48411-               	2010	M05	       127.4	
PCU48411-48411-               	2010	M06	       127.4	
PCU48411-48411-               	2010	M07	       127.4	
PCU48411-48411-               	2010	M08	       126.9	
PCU48411-48411-               	2010	M09	       126.9	
PCU48411-48411-               	2010	M10	       126.9	
PCU48411-48411-               	2010	M11	       126.9	
PCU48411-48411-               	2010	M12	       126.9	
PCU48411-48411-               	2010	M13	       127.2	
PCU48411-48411-               	2011	M01	       128.7	
PCU48411-48411-               	2011	M02	       130.4	
PCU48411-48411-               	2011	M03	       130.4	
PCU48411-48411-               	2011	M04	       130.6	
PCU48411-48411-               	2011	M05	       130.5	
PCU48411-48411-               	2011	M06	       130.5	
PCU48411-48411-               	2011	M07	       130.5	
PCU48411-48411-               	2011	M08	       130.5	
PCU48411-48411-               	2011	M09	       130.6	
PCU48411-48411-               	2011	M10	       130.6	
PCU48411-48411-               	2011	M11	       130.6	
PCU48411-48411-               	2011	M12	       131.7	
PCU48411-48411-               	2011	M13	       130.5	
PCU48411-48411-               	2012	M01	       132.1	
PCU48411-48411-               	2012	M02	       132.1	
PCU48411-48411-               	2012	M03	       132.4	
PCU48411-48411-               	2012	M04	       132.5	
PCU48411-48411-               	2012	M05	       132.5	
PCU48411-48411-               	2012	M06	       132.2	
PCU48411-48411-               	2012	M07	       132.2	
PCU48411-48411-               	2012	M08	       132.2	
PCU48411-48411-               	2012	M09	       132.2	
PCU48411-48411-               	2012	M10	       132.2	
PCU48411-48411-               	2012	M11	       135.5	
PCU48411-48411-               	2012	M12	       135.5	
PCU48411-48411-               	2012	M13	       132.8	
PCU48411-48411-               	2013	M01	       134.9	
PCU48411-48411-               	2013	M02	       134.9	
PCU48411-48411-               	2013	M03	       135.0	
PCU48411-48411-               	2013	M04	       135.0	
PCU48411-48411-               	2013	M05	       135.0	
PCU48411-48411-               	2013	M06	       135.0	
PCU48411-48411-               	2013	M07	       135.0	
PCU48411-48411-               	2013	M08	       135.0	
PCU48411-48411-               	2013	M09	       135.1	
PCU48411-48411-               	2013	M10	       135.1	
PCU48411-48411-               	2013	M11	       135.1	
PCU48411-48411-               	2013	M12	       135.1	
PCU48411-48411-               	2013	M13	       135.0	
PCU48411-48411-               	2014	M01	       135.1	
PCU48411-48411-               	2014	M02	       135.1	
PCU48411-48411-               	2014	M03	       135.1	
PCU48411-48411-               	2014	M04	       135.2	
PCU48411-48411-               	2014	M05	       135.2	
PCU48411-48411-               	2014	M06	       135.2	
PCU48411-48411-               	2014	M07	       135.2	
PCU48411-48411-               	2014	M08	       135.2	
PCU48411-48411-               	2014	M09	       135.2	
PCU48411-48411-               	2014	M10	       135.2	
PCU48411-48411-               	2014	M11	       135.2	
PCU48411-48411-               	2014	M12	       135.2	
PCU48411-48411-               	2014	M13	       135.2	
PCU48411-48411-               	2015	M01	       135.2	
PCU48411-48411-               	2015	M02	       134.8	
PCU48411-48411-               	2015	M03	       135.2	
PCU48411-48411-               	2015	M04	       135.1	
PCU48411-48411-               	2015	M05	       135.2	
PCU48411-48411-               	2015	M06	       135.2	
PCU48411-48411-               	2015	M07	       135.3	
PCU48411-48411-               	2015	M08	       135.2	
PCU48411-48411-               	2015	M09	       135.1	
PCU48411-48411-               	2015	M10	       135.3	
PCU48411-48411-               	2015	M11	       135.1	
PCU48411-48411-               	2015	M12	       134.9	
PCU48411-48411-               	2015	M13	       135.1	
PCU48411-48411-               	2016	M01	       136.6	
PCU48411-48411-               	2016	M02	       134.3	
PCU48411-48411-               	2016	M03	       133.6	
PCU48411-48411-               	2016	M04	       131.7	
PCU48411-48411-               	2016	M05	       131.8	
PCU48411-48411-               	2016	M06	       127.0	
PCU48411-48411-               	2016	M07	       127.7	
PCU48411-48411-               	2016	M08	       128.0	
PCU48411-48411-               	2016	M09	       128.2	
PCU48411-48411-               	2016	M10	       128.2	
PCU48411-48411-               	2016	M11	       128.2	
PCU48411-48411-               	2016	M12	       128.3	
PCU48411-48411-               	2016	M13	       130.3	
PCU48411-48411-               	2017	M01	       128.3	
PCU48411-48411-               	2017	M02	       128.5	
PCU48411-48411-               	2017	M03	       128.5	
PCU48411-48411-               	2017	M04	       128.6	
PCU48411-48411-               	2017	M05	       129.3	
PCU48411-48411-               	2017	M06	       129.3	
PCU48411-48411-               	2017	M07	       129.2	
PCU48411-48411-               	2017	M08	       131.3	
PCU48411-48411-               	2017	M09	       131.4	
PCU48411-48411-               	2017	M10	       131.4	
PCU48411-48411-               	2017	M11	       131.7	
PCU48411-48411-               	2017	M12	       132.0	
PCU48411-48411-               	2017	M13	       130.0	
PCU48411-48411-               	2018	M01	       132.8	
PCU48411-48411-               	2018	M02	       132.9	
PCU48411-48411-               	2018	M03	       133.6	
PCU48411-48411-               	2018	M04	       133.6	
PCU48411-48411-               	2018	M05	       135.9	
PCU48411-48411-               	2018	M06	       141.7	
PCU48411-48411-               	2018	M07	       142.9	
PCU48411-48411-               	2018	M08	       143.0	
PCU48411-48411-               	2018	M09	       143.7	
PCU48411-48411-               	2018	M10	       146.6	
PCU48411-48411-               	2018	M11	       146.7	
PCU48411-48411-               	2018	M12	       145.9	
PCU48411-48411-               	2018	M13	       139.9	
PCU48411-48411-               	2019	M01	       145.7	
PCU48411-48411-               	2019	M02	       145.6	
PCU48411-48411-               	2019	M03	       145.3	
PCU48411-48411-               	2019	M04	       145.4	
PCU48411-48411-               	2019	M05	       146.1	
PCU48411-48411-               	2019	M06	       146.7	
PCU48411-48411-               	2019	M07	       146.4	
PCU48411-48411-               	2019	M08	       146.3	
PCU48411-48411-               	2019	M09	       146.3	
PCU48411-48411-               	2019	M10	       147.0	
PCU48411-48411-               	2019	M11	       146.9	
PCU48411-48411-               	2019	M12	       147.0	
PCU48411-48411-               	2019	M13	       146.2	
PCU48411-48411-               	2020	M01	       147.6	
PCU48411-48411-               	2020	M02	       148.3	
PCU48411-48411-               	2020	M03	       149.2	
PCU48411-48411-               	2020	M04	       148.3	
PCU48411-48411-               	2020	M05	       138.4	
PCU48411-48411-               	2020	M06	       138.3	
PCU48411-48411-               	2020	M07	       148.9	
PCU48411-48411-               	2020	M08	       147.1	
PCU48411-48411-               	2020	M09	       147.1	
PCU48411-48411-               	2020	M10	       150.4	
PCU48411-48411-               	2020	M11	       150.2	
PCU48411-48411-               	2020	M12	       153.4	
PCU48411-48411-               	2020	M13	       147.3	
PCU48411-48411-               	2021	M01	       151.7	
PCU48411-48411-               	2021	M02	       154.0	
PCU48411-48411-               	2021	M03	       155.2	
PCU48411-48411-               	2021	M04	       155.4	
PCU48411-48411-               	2021	M05	       163.1	
PCU48411-48411-               	2021	M06	       163.8	
PCU48411-48411-               	2021	M07	     163.676	
PCU48411-48411-               	2021	M08	     163.698	
PCU48411-48411-               	2021	M09	     164.391	
PCU48411-48411-               	2021	M10	     169.175	
PCU48411-48411-               	2021	M11	     171.227	
PCU48411-48411-               	2021	M12	     171.213	
PCU48411-48411-               	2021	M13	     162.211	
PCU48411-48411-               	2022	M01	     173.638	
PCU48411-48411-               	2022	M02	     175.209	
PCU48411-48411-               	2022	M03	     188.734	
PCU48411-48411-               	2022	M04	     190.167	
PCU48411-48411-               	2022	M05	     192.262	
PCU48411-48411-               	2022	M06	     193.681	
PCU48411-48411-               	2022	M07	     196.921	
PCU48411-48411-               	2022	M08	     195.505	
PCU48411-48411-               	2022	M09	     195.758	
PCU48411-48411-               	2022	M10	     196.069	
PCU48411-48411-               	2022	M11	     196.320	
PCU48411-48411-               	2022	M12	     186.251	
PCU48411-48411-               	2022	M13	     190.043	
PCU48411-48411-               	2023	M01	     185.620	
PCU48411-48411-               	2023	M02	     184.781	
PCU48411-48411-               	2023	M03	     176.961	
PCU48411-48411-               	2023	M04	     178.130	
PCU48411-48411-               	2023	M05	     172.099	
PCU48411-48411-               	2023	M06	     170.412	
PCU48411-48411-               	2023	M07	     171.132	
PCU48411-48411-               	2023	M08	     166.129	
PCU48411-48411-               	2023	M09	     170.407	
PCU48411-48411-               	2023	M10	     171.194	
PCU48411-48411-               	2023	M11	     169.422	
PCU48411-48411-               	2023	M12	     175.138	
PCU48411-48411-               	2023	M13	     174.285	
PCU48411-48411-               	2024	M01	     175.484	
PCU48411-48411-               	2024	M02	     177.172	
PCU48411-48411-               	2024	M03	     178.617	
PCU48411-48411-               	2024	M04	     180.825	
PCU48411-48411-               	2024	M05	     179.776	
PCU48411-48411-               	2024	M06	     179.410	
PCU48411-48411-               	2024	M07	     180.834	
PCU48411-48411-               	2024	M08	     181.989	
